raw_id	ENSG_ID	Symbol	log2FoldChange	logCPM	pvalue	padj	baseMean
ENSG00000002079.14|6307|MYH16|transcribed_unitary_pseudogene	ENSG00000002079	MYH16	0.200282938615716	3.54075266867604	0.516327438036036	0.805985325297527	11.637850139817
ENSG00000078319.10|5854|PMS2P1|transcribed_unprocessed_pseudogene	ENSG00000078319	PMS2P1	-0.579778151062141	3.96854757909074	0.18979490679184	0.516123924570073	15.6549563317906
ENSG00000080947.15|6905|CROCCP3|transcribed_unprocessed_pseudogene	ENSG00000080947	CROCCP3	-0.797395253943545	4.63797978761753	0.0853284374640245	0.354881708395745	24.8983768171884
ENSG00000088340.17|10228|FER1L4|transcribed_unitary_pseudogene	ENSG00000088340	FER1L4	-1.01739867335822	5.00333363640301	0.0531683636837246	0.280304672405419	32.0740279168006
ENSG00000093100.13|4328|XXbac-B461K10.4|lncRNA	ENSG00000093100	XXbac-B461K10.4	0.831624073175096	3.75147576495921	0.084293663541036	0.353258063694881	13.4681124329712
ENSG00000099725.14|7674|PRKY|transcribed_unitary_pseudogene	ENSG00000099725	PRKY	-1.00360182670025	3.59094584572052	0.023945440481331	0.191688003928764	12.0498714099301
ENSG00000100058.12|6435|CRYBB2P1|transcribed_unprocessed_pseudogene	ENSG00000100058	CRYBB2P1	-0.704026588609556	3.40717327286414	0.170125067207876	0.490993127348608	10.6086801465255
ENSG00000100068.14|4687|LRP5L|transcribed_unprocessed_pseudogene	ENSG00000100068	LRP5L	-0.779369621662284	3.93595750825365	0.0795944203030663	0.343725197625079	15.3052797359042
ENSG00000103472.10|2271|RRN3P2|lncRNA	ENSG00000103472	RRN3P2	0.63613385783536	3.61394504052979	0.242449947960483	0.572925372124626	12.2435077332477
ENSG00000106133.18|2576|NSUN5P2|transcribed_unprocessed_pseudogene	ENSG00000106133	NSUN5P2	0.355651751460152	3.86318538937376	0.608514326697247	0.858756618205753	14.5524019231898
ENSG00000108448.22|4329|TRIM16L|transcribed_unprocessed_pseudogene	ENSG00000108448	TRIM16L	-0.661337245640249	3.46003304944938	0.226821706404392	0.55715251136135	11.004586636761
ENSG00000111788.10|3158|RP11-22B23.1|unprocessed_pseudogene	ENSG00000111788	RP11-22B23.1	-0.917817338839518	5.07846573068685	0.0384318299887997	0.240753242670221	33.788624844918
ENSG00000117242.7|4443|PINK1-AS|lncRNA	ENSG00000117242	PINK1-AS	-0.39183383211819	4.12262098381925	0.346793374372721	0.675344164550308	17.4193753304746
ENSG00000124224.17|9263|PPP4R1L|transcribed_unprocessed_pseudogene	ENSG00000124224	PPP4R1L	0.551145987858324	4.41565910667075	0.113029395978695	0.408264731089654	21.3425271092682
ENSG00000124549.14|4177|BTN2A3P|transcribed_unprocessed_pseudogene	ENSG00000124549	BTN2A3P	-1.62260605264986	4.92505379037933	0.00599737999894295	0.102305760122955	30.3800805599644
ENSG00000124915.10|2889|MYRF-AS1|lncRNA	ENSG00000124915	MYRF-AS1	-0.165169247256539	3.36500424881966	0.933882626437188	1	10.3030833792056
ENSG00000125122.16|2807|LRRC29|transcribed_unitary_pseudogene	ENSG00000125122	LRRC29	-0.478683216953026	3.66846852238667	0.344551900457474	0.67386729498316	12.7150790162289
ENSG00000125462.19|13742|MIR9-1HG|lncRNA	ENSG00000125462	MIR9-1HG	-0.386200367735102	3.57367942321265	0.637655803904827	0.875304024501124	11.9065160373885
ENSG00000125631.7|2278|HTR5BP|transcribed_unprocessed_pseudogene	ENSG00000125631	HTR5BP	0.852424345163889	4.4626081094731	0.0273527042331765	0.205102902614332	22.0484924298079
ENSG00000127589.4|1646|TUBBP1|transcribed_processed_pseudogene	ENSG00000127589	TUBBP1	-0.117000412120809	4.27157834144541	0.907742929235693	0.997605201380164	19.314043695446
ENSG00000128254.16|7120|C22orf24|lncRNA	ENSG00000128254	C22orf24	-0.069861794765495	4.21266492015206	0.924729776798465	1	18.5412283510916
ENSG00000128262.8|5137|POM121L9P|transcribed_unprocessed_pseudogene	ENSG00000128262	POM121L9P	-0.843990524675651	3.31920243576411	0.104665527774846	0.39318918816663	9.98112500635154
ENSG00000128438.10|5250|TBC1D27P|transcribed_unprocessed_pseudogene	ENSG00000128438	TBC1D27P	1.27650230728852	4.45485032058105	0.0314483104189998	0.218769170508188	21.9302495011681
ENSG00000130600.19|2897|H19|lncRNA	ENSG00000130600	H19	0.112988161325239	3.76550702452296	0.805823772023771	0.956111542940457	13.5997386742234
ENSG00000131401.11|1915|NAPSB|transcribed_unprocessed_pseudogene	ENSG00000131401	NAPSB	0.192112533641657	4.83989770676929	0.802733242831518	0.954503717537386	28.6387715866696
ENSG00000131797.12|6235|CLUHP3|transcribed_unprocessed_pseudogene	ENSG00000131797	CLUHP3	0.140451432645682	4.0683412053735	0.750929527584505	0.934675234606064	16.7761667955528
ENSG00000132967.9|1111|HMGB1P5|transcribed_processed_pseudogene	ENSG00000132967	HMGB1P5	0.860803592593706	4.12779091978355	0.154947057383539	0.472143947656013	17.481910104826
ENSG00000133519.12|3269|ZDHHC8P1|transcribed_unprocessed_pseudogene	ENSG00000133519	ZDHHC8P1	-0.109810340976497	3.63552261728204	1	1	12.4280032374964
ENSG00000133624.13|4012|ZNF767P|transcribed_unprocessed_pseudogene	ENSG00000133624	ZNF767P	0.690476112331059	3.84312079338848	0.312924421618221	0.647631801023823	14.3514121135346
ENSG00000135477.11|1778|KRT87P|transcribed_unprocessed_pseudogene	ENSG00000135477	KRT87P	-0.264126578029623	3.59647396409388	0.675548325804334	0.896936282395329	12.0961326785068
ENSG00000135502.19|4276|SLC26A10|transcribed_unitary_pseudogene	ENSG00000135502	SLC26A10	-0.199090393184949	3.92930365592555	0.842260751420106	0.970812116787233	15.2348528036605
ENSG00000136149.6|612|RPL13AP25|processed_pseudogene	ENSG00000136149	RPL13AP25	-0.339313695129147	6.06643479393973	0.441287402559158	0.75334848610715	67.0160520458903
ENSG00000137970.7|747|RPL7P9|processed_pseudogene	ENSG00000137970	RPL7P9	0.720937082573931	4.67261050600092	0.192765500152125	0.51913486888078	25.5032730311216
ENSG00000139239.7|645|RPL14P1|processed_pseudogene	ENSG00000139239	RPL14P1	0.443773060242887	4.24827912008029	0.348338544287664	0.675811087125042	19.0046311521471
ENSG00000146001.5|3197|PCDHB18P|transcribed_unprocessed_pseudogene	ENSG00000146001	PCDHB18P	-0.431050667225861	3.86705750967001	0.408092073957346	0.727035762940328	14.5915122932987
ENSG00000146556.14|2958|WASH2P|transcribed_unprocessed_pseudogene	ENSG00000146556	WASH2P	0.428657563394661	3.78129778914023	0.457396086267834	0.764393530090927	13.7494098253695
ENSG00000146677.7|408|RPL32P18|processed_pseudogene	ENSG00000146677	RPL32P18	-0.0610805278146994	3.67068658840412	0.947331554580531	1	12.7346428015053
ENSG00000152117.17|3914|SMPD4BP|transcribed_processed_pseudogene	ENSG00000152117	SMPD4BP	0.0321903589805186	4.1662534122339	0.84763192720025	0.97308003095787	17.9542491108511
ENSG00000153923.10|3437|CLCA3P|transcribed_unprocessed_pseudogene	ENSG00000153923	CLCA3P	0.20614266095251	3.64197773114647	0.346204953305529	0.674918368516787	12.4837349874392
ENSG00000154608.14|4587|CEP170P1|transcribed_unprocessed_pseudogene	ENSG00000154608	CEP170P1	0.389679428855001	3.65086253894791	0.471832945810341	0.774530310018546	12.5608530343781
ENSG00000154898.15|8145|CCDC144CP|transcribed_processed_pseudogene	ENSG00000154898	CCDC144CP	0.072062643490278	3.92854051776932	0.979832187681491	1	15.2267961993696
ENSG00000157306.14|5097|ZFHX2-AS1|lncRNA	ENSG00000157306	ZFHX2-AS1	-0.339398833279424	5.71517210043052	0.437818800470522	0.749794020945322	52.5337293874405
ENSG00000159247.13|2814|TUBBP5|transcribed_unprocessed_pseudogene	ENSG00000159247	TUBBP5	-1.02251018322539	4.27396167266764	0.054393346019808	0.284110048791097	19.3459768519539
ENSG00000159904.11|1737|ZNF890P|transcribed_unprocessed_pseudogene	ENSG00000159904	ZNF890P	-0.15745801042908	4.05805701107048	0.828809662555156	0.966355098707447	16.6570037858043
ENSG00000160172.10|3402|FAM86C2P|transcribed_unprocessed_pseudogene	ENSG00000160172	FAM86C2P	-1.94850385098211	5.2970850203549	6.37732174186632e-6	0.00400094270316569	39.3171003263771
