raw_id	ENSG_ID	Symbol	log2FoldChange	logCPM	pvalue	padj	baseMean
ENSG00000067601.8|844|PMS2P4|transcribed_unprocessed_pseudogene	ENSG00000067601	PMS2P4	-0.0878301859311292	1.58382870383983	0.867129788457413	0.973532559559153	2.99764326185269
ENSG00000078319.10|5854|PMS2P1|transcribed_unprocessed_pseudogene	ENSG00000078319	PMS2P1	0.313989965373666	1.8099075995399	0.309604331114099	0.677385136017706	3.50619831617401
ENSG00000080947.15|6905|CROCCP3|transcribed_unprocessed_pseudogene	ENSG00000080947	CROCCP3	0.326859499186444	0.865831507861622	0.540619189581875	0.830427650250328	1.82238971222288
ENSG00000088340.17|10228|FER1L4|transcribed_unitary_pseudogene	ENSG00000088340	FER1L4	-0.395625314102463	-0.167948307188311	0.546030250674286	0.833033600310718	0.890107625884182
ENSG00000093100.13|4328|XXbac-B461K10.4|lncRNA	ENSG00000093100	XXbac-B461K10.4	0.577623679279064	0.0534017368607729	0.470347037017994	0.792887277782734	1.03770885962255
ENSG00000099251.14|1506|HSD17B7P2|transcribed_unprocessed_pseudogene	ENSG00000099251	HSD17B7P2	0.153755279916333	1.22853755096314	0.633682423059785	0.874881717565658	2.34329331541798
ENSG00000099725.14|7674|PRKY|transcribed_unitary_pseudogene	ENSG00000099725	PRKY	0.263706222220496	1.00891493743264	0.73750516735289	0.922708418204421	2.01239699080261
ENSG00000099869.8|2869|IGF2-AS|lncRNA	ENSG00000099869	IGF2-AS	-0.559448722811898	-1.34824581549441	0.420975214417979	0.76207538956351	0.39276933011258
ENSG00000100058.12|6435|CRYBB2P1|transcribed_unprocessed_pseudogene	ENSG00000100058	CRYBB2P1	0.584090560109925	1.43213040971893	0.0277648096893236	0.227001163870291	2.69844897890197
ENSG00000100068.14|4687|LRP5L|transcribed_unprocessed_pseudogene	ENSG00000100068	LRP5L	-0.247231346231126	1.52111291568197	0.552179562536009	0.835594285299634	2.87012369692976
ENSG00000100181.22|9653|TPTEP1|transcribed_unprocessed_pseudogene	ENSG00000100181	TPTEP1	-0.556073793982908	1.29595618339653	0.129704519705534	0.471533532457061	2.45539679296961
ENSG00000101278.6|531|RPS10P5|processed_pseudogene	ENSG00000101278	RPS10P5	0.513803846858248	-0.529404337663864	0.347363585188001	0.706900734982068	0.692840736248304
ENSG00000103472.10|2271|RRN3P2|lncRNA	ENSG00000103472	RRN3P2	0.17892806853998	1.69972560363723	0.588833651699733	0.853799313268347	3.24839169209957
ENSG00000106133.18|2576|NSUN5P2|transcribed_unprocessed_pseudogene	ENSG00000106133	NSUN5P2	0.983823580471039	1.33401026693759	0.0249132825450861	0.21475659999894	2.52102472397167
ENSG00000106610.15|3192|STAG3L4|transcribed_unprocessed_pseudogene	ENSG00000106610	STAG3L4	0.125210232957194	1.43953786661119	0.74308976928841	0.925233251494117	2.7123396815689
ENSG00000108785.7|955|HSD17B1P1|unprocessed_pseudogene	ENSG00000108785	HSD17B1P1	0.37378030083817	-1.69892875514628	0.788125981300715	0.943732729138235	0.308014728729421
ENSG00000108958.4|408|AC016292.3|processed_pseudogene	ENSG00000108958	AC016292.3	0.275834206257178	-0.306347502545141	0.455384874826922	0.784213057544513	0.808686536243381
ENSG00000111788.10|3158|RP11-22B23.1|unprocessed_pseudogene	ENSG00000111788	RP11-22B23.1	-0.161126248909483	0.318448300200883	0.727367016585511	0.918379744406841	1.24698862085326
ENSG00000116652.6|3555|DLEU2L|lncRNA	ENSG00000116652	DLEU2L	0.216635315055534	0.0115888525308509	0.719953672889374	0.915450044477395	1.008065129799
ENSG00000117242.7|4443|PINK1-AS|lncRNA	ENSG00000117242	PINK1-AS	0.762853730674994	1.17747879649064	0.0390615142503482	0.268471268734436	2.26181165169614
ENSG00000118976.5|3067|OTUD4P1|processed_pseudogene	ENSG00000118976	OTUD4P1	-0.122517402143342	-0.0855272059290388	0.703857030112364	0.908882980347185	0.942440075878633
