raw_id	ENSG_ID	Symbol	log2FoldChange	logCPM	pvalue	padj	baseMean
ENSG00000002079.14|6307|MYH16|transcribed_unitary_pseudogene	ENSG00000002079	MYH16	-0.673528868673424	2.98579499448566	0.263920811663847	0.681308502956821	7.92161724164028
ENSG00000078319.10|5854|PMS2P1|transcribed_unprocessed_pseudogene	ENSG00000078319	PMS2P1	-0.103590066077559	3.58254334041828	0.829149586037843	0.975021160319135	11.9798948514915
ENSG00000080947.15|6905|CROCCP3|transcribed_unprocessed_pseudogene	ENSG00000080947	CROCCP3	-1.00086791906817	4.10167127818286	0.0319366879296554	0.245613515299005	17.168252305663
ENSG00000088340.17|10228|FER1L4|transcribed_unitary_pseudogene	ENSG00000088340	FER1L4	-1.80003894070016	4.25356622231232	2.94708649398168e-4	0.0141280355983371	19.0744059593918
ENSG00000099725.14|7674|PRKY|transcribed_unitary_pseudogene	ENSG00000099725	PRKY	-0.719179789196139	2.9201126159056	0.136303429226422	0.517545883611111	7.56905198638256
ENSG00000100058.12|6435|CRYBB2P1|transcribed_unprocessed_pseudogene	ENSG00000100058	CRYBB2P1	-0.017793159848479	2.8420667685293	0.929452207925357	1	7.17046544101292
ENSG00000100068.14|4687|LRP5L|transcribed_unprocessed_pseudogene	ENSG00000100068	LRP5L	0.0595151733801903	3.33880848093381	0.904938677815487	0.99583904041336	10.1176931168017
ENSG00000100181.22|9653|TPTEP1|transcribed_unprocessed_pseudogene	ENSG00000100181	TPTEP1	-0.382331129284042	2.83533380673101	0.503295470694198	0.850154870586702	7.13707932172228
ENSG00000103472.10|2271|RRN3P2|lncRNA	ENSG00000103472	RRN3P2	0.344322204996689	3.66373926321427	0.481487905414002	0.837066970283489	12.6734663053256
ENSG00000106133.18|2576|NSUN5P2|transcribed_unprocessed_pseudogene	ENSG00000106133	NSUN5P2	0.253749814794639	2.90036142159623	0.579989621413414	0.889179337311809	7.46613410170263
ENSG00000106610.15|3192|STAG3L4|transcribed_unprocessed_pseudogene	ENSG00000106610	STAG3L4	-0.0585028568717351	2.8530062904653	1	1	7.22504358391308
ENSG00000108448.22|4329|TRIM16L|transcribed_unprocessed_pseudogene	ENSG00000108448	TRIM16L	-0.0920749477616533	2.81634736866037	1	1	7.0437678859241
ENSG00000111788.10|3158|RP11-22B23.1|unprocessed_pseudogene	ENSG00000111788	RP11-22B23.1	-1.18407873944534	4.22017850583932	0.0133494798248102	0.142857794774721	18.638043341205
ENSG00000117242.7|4443|PINK1-AS|lncRNA	ENSG00000117242	PINK1-AS	-0.0848906642741948	3.65390880735508	0.908405037468665	0.996208059182211	12.5874034516856
ENSG00000121089.4|648|NACA3P|processed_pseudogene	ENSG00000121089	NACA3P	-0.932922667928373	2.74101973771976	0.0370482605363015	0.267508275138864	6.68542713504588
ENSG00000124224.17|9263|PPP4R1L|transcribed_unprocessed_pseudogene	ENSG00000124224	PPP4R1L	0.0119229026273737	4.45062911316287	0.931753916270831	1	21.8661771698637
ENSG00000124549.14|4177|BTN2A3P|transcribed_unprocessed_pseudogene	ENSG00000124549	BTN2A3P	-0.168746110275223	3.87185085733884	0.838681414492751	0.977181124594494	14.6400731530399
ENSG00000125122.16|2807|LRRC29|transcribed_unitary_pseudogene	ENSG00000125122	LRRC29	-0.877996469660008	3.27765925181366	0.0722612777892917	0.38501712072107	9.69781176895829
ENSG00000125462.19|13742|MIR9-1HG|lncRNA	ENSG00000125462	MIR9-1HG	-0.535443374737305	3.12352466346781	0.467575839039975	0.828317794449076	8.71514497453517
ENSG00000125631.7|2278|HTR5BP|transcribed_unprocessed_pseudogene	ENSG00000125631	HTR5BP	0.284381551617058	4.00594876521776	0.393784534567788	0.779833174965234	16.0661101219896
ENSG00000127589.4|1646|TUBBP1|transcribed_processed_pseudogene	ENSG00000127589	TUBBP1	-1.23824471618744	3.58520952715125	0.00608990089574271	0.0899079640992329	12.0020548840019
ENSG00000127957.18|1636|PMS2P3|transcribed_unprocessed_pseudogene	ENSG00000127957	PMS2P3	0.130368512673781	2.92839888749415	0.687510552033094	0.930670233271495	7.61265072431377
ENSG00000128254.16|7120|C22orf24|lncRNA	ENSG00000128254	C22orf24	-0.617394795725652	3.59938234916259	0.285281254016249	0.697391342528649	12.1205423389637
ENSG00000130600.19|2897|H19|lncRNA	ENSG00000130600	H19	-0.322097523906246	3.1497577051045	0.593836174020112	0.896055296904226	8.87506511947461
ENSG00000131002.12|11377|TXLNGY|transcribed_unprocessed_pseudogene	ENSG00000131002	TXLNGY	-0.228835084270683	2.92682103361484	0.570507136828585	0.884741332066502	7.6043294339162
ENSG00000131401.11|1915|NAPSB|transcribed_unprocessed_pseudogene	ENSG00000131401	NAPSB	0.236431722293074	4.40246219746088	0.613435056306337	0.903961780410621	21.1481886688862
ENSG00000131797.12|6235|CLUHP3|transcribed_unprocessed_pseudogene	ENSG00000131797	CLUHP3	-0.4118708717279	2.88389132090147	0.547065209434009	0.872956871808304	7.38138387613084
ENSG00000132967.9|1111|HMGB1P5|transcribed_processed_pseudogene	ENSG00000132967	HMGB1P5	-0.462500062713494	4.11584522628292	0.290231237777105	0.701249887746741	17.3377553586045
ENSG00000133519.12|3269|ZDHHC8P1|transcribed_unprocessed_pseudogene	ENSG00000133519	ZDHHC8P1	-0.910060446439524	2.96260911852873	0.0906129826082163	0.428313376530927	7.79532470826449
ENSG00000133624.13|4012|ZNF767P|transcribed_unprocessed_pseudogene	ENSG00000133624	ZNF767P	-0.518420791483062	3.23867952142626	0.26735506695779	0.683952691385372	9.43929767933178
ENSG00000135502.19|4276|SLC26A10|transcribed_unitary_pseudogene	ENSG00000135502	SLC26A10	-0.402506672101143	3.39191519673559	0.681622995424162	0.92924284501025	10.4970729886454
ENSG00000136149.6|612|RPL13AP25|processed_pseudogene	ENSG00000136149	RPL13AP25	0.0445037523274183	5.57361873555676	0.91218832455888	0.997563545453075	47.6240607785575
ENSG00000137970.7|747|RPL7P9|processed_pseudogene	ENSG00000137970	RPL7P9	-0.320914698928498	4.65521584931728	0.492646274520446	0.843622903108587	25.1976249195704
ENSG00000139239.7|645|RPL14P1|processed_pseudogene	ENSG00000139239	RPL14P1	-0.169913705405938	3.9906525916402402	0.71881308071548	0.944257378057205	15.8966690328483
ENSG00000143429.10|3057|LSP1P4|transcribed_unprocessed_pseudogene	ENSG00000143429	LSP1P4	-0.994533570083743	3.00534521033132	0.0428436726535394	0.29091763869904	8.02969511625836
ENSG00000146001.5|3197|PCDHB18P|transcribed_unprocessed_pseudogene	ENSG00000146001	PCDHB18P	0.124481702281189	3.42894154438439	0.79660349137604	0.966601797949076	10.7699641642482
ENSG00000146556.14|2958|WASH2P|transcribed_unprocessed_pseudogene	ENSG00000146556	WASH2P	-0.340331473709994	4.12888106619817	0.471043693892519	0.83045973474307	17.4951249861777
